Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,returns,Sales,Quantity,Discount,Profit
CA-2017-119004,23-11-2025,28-11-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,NO,27.992,1,0.2,2.0994
CA-2017-119004,23-11-2025,28-11-2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,NO,3.304,1,0.2,1.0738
CA-2015-129476,15-10-2023,20-10-2023,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,NO,339.96,5,0.2,67.992
CA-2017-146780,25-12-2025,30-12-2025,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,NO,41.96,2,0,10.9096
CA-2016-128867,03-11-2024,10-11-2024,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",NO,75.96,2,0,22.788
CA-2016-128867,03-11-2024,10-11-2024,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",NO,27.24,6,0,13.3476
CA-2014-115259,25-08-2022,27-08-2022,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",NO,40.096,14,0.2,14.5348
CA-2014-115259,25-08-2022,27-08-2022,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",NO,4.72,2,0.2,1.652
CA-2014-115259,25-08-2022,27-08-2022,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,NO,23.976,3,0.2,7.4925
CA-2014-115259,25-08-2022,27-08-2022,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",NO,130.464,6,0.2,44.0316
CA-2015-110457,02-03-2023,06-03-2023,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,NO,787.53,3,0,165.3813
US-2015-136476,05-04-2023,10-04-2023,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,NO,157.794,1,0.7,-115.7156
CA-2016-103730,12-06-2024,15-06-2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,NO,47.04,3,0,18.3456
CA-2016-103730,12-06-2024,15-06-2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,NO,30.84,4,0,13.878
CA-2016-103730,12-06-2024,15-06-2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",NO,226.56,6,0,63.4368
CA-2016-103730,12-06-2024,15-06-2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,NO,115.02,9,0,51.759
CA-2016-103730,12-06-2024,15-06-2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,NO,68.04,7,0,19.7316
US-2014-152030,26-12-2022,28-12-2022,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,NO,600.558,3,0.3,-8.5794
US-2014-134614,20-09-2022,25-09-2022,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,NO,617.7,6,0.5,-407.682
US-2017-107272,05-11-2025,12-11-2025,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",NO,2.388,2,0.7,-1.8308
US-2017-107272,05-11-2025,12-11-2025,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",NO,243.992,7,0.2,30.499
US-2016-125969,06-11-2024,10-11-2024,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",NO,81.424,2,0.2,-9.1602
US-2016-125969,06-11-2024,10-11-2024,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,NO,238.56,3,0,26.2416
US-2017-164147,02-02-2025,05-02-2025,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,NO,59.97,5,0.4,-11.994
US-2017-164147,02-02-2025,05-02-2025,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,NO,78.304,2,0.2,29.364
US-2017-164147,02-02-2025,05-02-2025,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,NO,21.456,9,0.2,6.9732
CA-2016-145583,13-10-2024,19-10-2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,Yes,20.04,3,0,9.6192
CA-2016-145583,13-10-2024,19-10-2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,Yes,35.44,1,0,16.6568
CA-2016-145583,13-10-2024,19-10-2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Yes,11.52,4,0,3.456
CA-2016-145583,13-10-2024,19-10-2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,Yes,4.02,2,0,1.9698
CA-2016-145583,13-10-2024,19-10-2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,Yes,76.176,3,0.2,26.6616
CA-2016-145583,13-10-2024,19-10-2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Yes,65.88,6,0,18.4464
CA-2016-145583,13-10-2024,19-10-2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,Yes,43.12,14,0,20.6976
CA-2016-110366,05-09-2024,07-09-2024,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",NO,82.8,2,0.2,10.35
CA-2017-106180,18-09-2025,23-09-2025,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,NO,8.82,3,0,2.3814
CA-2017-106180,18-09-2025,23-09-2025,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,NO,10.86,3,0,5.1042
CA-2017-106180,18-09-2025,23-09-2025,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,NO,143.7,3,0,68.976
CA-2017-155376,22-12-2025,27-12-2025,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,NO,839.43,3,0,218.2518
CA-2015-110744,07-09-2023,12-09-2023,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,NO,671.93,7,0,20.1579
CA-2014-110072,22-10-2022,28-10-2022,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",NO,93.888,4,0.2,12.9096
CA-2016-114489,05-12-2024,09-12-2024,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,NO,384.45,11,0,103.8015
CA-2016-114489,05-12-2024,09-12-2024,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,NO,149.97,3,0,5.9988
CA-2016-114489,05-12-2024,09-12-2024,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",NO,1951.84,8,0,585.552
CA-2016-114489,05-12-2024,09-12-2024,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,NO,171.55,5,0,80.6285
CA-2016-158834,13-03-2024,16-03-2024,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,NO,157.92,5,0.2,17.766
CA-2016-158834,13-03-2024,16-03-2024,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,NO,203.184,2,0.2,15.2388
CA-2015-124919,31-05-2023,02-06-2023,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,NO,58.38,7,0,26.271
CA-2015-124919,31-05-2023,02-06-2023,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,NO,105.52,4,0,48.5392
CA-2015-124919,31-05-2023,02-06-2023,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",NO,80.88,6,0,21.0288
CA-2015-118948,28-05-2023,03-06-2023,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,NO,6.63,3,0,1.7901
CA-2014-104269,01-03-2022,06-03-2022,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,NO,457.568,2,0.2,51.4764
CA-2016-114104,20-11-2024,24-11-2024,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,NO,14.62,2,0,6.8714
CA-2016-114104,20-11-2024,24-11-2024,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,NO,944.93,7,0,236.2325
CA-2016-162733,11-05-2024,12-05-2024,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,NO,5.98,1,0,2.691
CA-2015-119697,28-12-2023,31-12-2023,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,NO,54.384,2,0.2,1.3596
CA-2016-154508,16-11-2024,20-11-2024,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,NO,28.4,5,0,13.348
CA-2016-113817,07-11-2024,11-11-2024,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,NO,27.68,2,0.2,9.688
CA-2014-139892,08-09-2022,12-09-2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,NO,9.936,3,0.2,2.7324
CA-2014-139892,08-09-2022,12-09-2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,NO,8159.952,8,0.4,-1359.992
CA-2014-139892,08-09-2022,12-09-2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,NO,275.928,3,0.2,-58.6347
CA-2014-139892,08-09-2022,12-09-2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,NO,1740.06,9,0.3,-24.858
CA-2014-139892,08-09-2022,12-09-2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,NO,32.064,6,0.2,6.8136
CA-2014-139892,08-09-2022,12-09-2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,NO,177.98,5,0.8,-453.849
CA-2014-139892,08-09-2022,12-09-2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,NO,143.976,3,0.2,8.9985
CA-2014-118962,05-08-2022,09-08-2022,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",NO,20.94,3,0,9.8418
CA-2014-118962,05-08-2022,09-08-2022,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,NO,110.96,2,0,53.2608
CA-2014-118962,05-08-2022,09-08-2022,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",NO,340.144,7,0.2,21.259
US-2014-100853,14-09-2022,19-09-2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,NO,52.448,2,0.8,-131.12
US-2014-100853,14-09-2022,19-09-2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,NO,20.16,4,0.2,6.552
US-2017-152366,21-04-2025,25-04-2025,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",NO,97.264,4,0.8,-243.16
US-2015-101511,21-11-2023,23-11-2023,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",NO,396.802,7,0.3,-11.3372
US-2015-101511,21-11-2023,23-11-2023,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,NO,15.88,5,0.2,-3.7715
CA-2015-137225,15-12-2023,19-12-2023,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",NO,3.28,1,0,1.4104
CA-2014-166191,05-12-2022,09-12-2022,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",NO,24.816,2,0.2,1.8612
CA-2014-166191,05-12-2022,09-12-2022,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,NO,408.744,7,0.2,76.6395
CA-2014-158274,19-11-2022,24-11-2022,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,NO,503.96,4,0,131.0296
CA-2014-158274,19-11-2022,24-11-2022,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),NO,149.95,5,0,41.986
CA-2014-158274,19-11-2022,24-11-2022,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,NO,29,2,0,7.25
CA-2016-105018,28-11-2024,02-12-2024,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,NO,7.16,2,0,3.4368
CA-2014-123260,26-08-2022,30-08-2022,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,NO,176.8,8,0,22.984
CA-2016-157000,16-07-2024,22-07-2024,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",NO,37.224,3,0.2,3.7224
CA-2016-157000,16-07-2024,22-07-2024,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,NO,20.016,3,0.2,6.255
CA-2015-102281,12-10-2023,14-10-2023,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",NO,899.136,4,0.2,112.392
CA-2015-102281,12-10-2023,14-10-2023,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,NO,71.76,6,0,20.0928
CA-2015-102281,12-10-2023,14-10-2023,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,NO,51.84,8,0,24.8832
CA-2015-102281,12-10-2023,14-10-2023,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",NO,626.352,3,0.2,46.9764
